"ProcessFamily","Source","Workshop","Subprocess","AppId","AppName","ScopeItemId","ScopeItemCandidate","ScopeItemConfidence","SAPBestPracticesValidation","TenantScopeValidation","TestScriptReference","BusinessOwner","FitGapDecision","DecisionStatus","PublicCloud2602","BusinessCatalog","Component","SourceFile"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C billing, returns and credit memo","Aprobacion preliminary billing","F5043","My Inbox - Approve Preliminary Billing Documents","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Billing Owner","TBD - standard first","Open","Si","SAP_SD_BC_BIL_MYINBOX","SD-FIO-BIL","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","AR overview","F3242","Accounts Receivable Overview","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_ANALYTICS","FI-FIO-AR","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","L2C/O2C commercial document flow","Backorders","F5307","Sales Order Items - Backorders","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Customer Service Owner","TBD - standard first","Open","Si","SAP_SD_BC_SALES_ANLYTS_OP","SD-ANA","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C analytics and controls","Bank statement","F1520","Reprocess Bank Statement Items","TBD - validate in SAP Process Navigator / tenant","Sales analytics and controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Billing Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_BA_BANKSTAT","FI-FIO-AR-PAY","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C analytics and controls","Bank statement","F1564","Manage Bank Statements","TBD - validate in SAP Process Navigator / tenant","Sales analytics and controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Billing Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_BA_BANKSTAT","FI-FIO-AR-PAY","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C billing, returns and credit memo","Billing from preliminary","F5137","Schedule Billing Creation for Preliminary Billing Documents","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Billing Owner","TBD - standard first","Open","Si","SAP_SD_BC_BIL_SCHEDULE","SD-BIL","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C billing, returns and credit memo","Billing request","F2960","Manage Billing Document Requests","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Billing Owner","TBD - standard first","Open","Si","SAP_SD_BC_BIL_DOC_REQ","SD-FIO-BIL","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C billing, returns and credit memo","Billing schedule","F1518","Schedule Billing Release","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Billing Owner","TBD - standard first","Open","Si","SAP_SD_BC_BIL_SCHEDULE","SD-BIL","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Clearing","F0773","Clear Incoming Payments","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_CLEARING","FI-FIO-AR-TRA","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Clearing","F2626","Assign Open Items","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_CLEARING","FI-FIO-AR","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Collections","F0380","Process Collections Worklist","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_COLWL","FIN-FIO-CCD","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Collections analytics","F2925","Cash Collection Tracker - Accounts Receivable","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_ANALYTICS","FI-FIO-AR","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Collections analytics","F3182","Cash Collection Tracker - Collections Management","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_COL_ANALY","FIN-FIO-CCD","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Collections contacts","F4708","Manage Collection Contact Persons","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_COLWL","FIN-FIO-CCD-COL","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Collections email","F6120","Manage Collections Emails","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_COLWL","FIN-FIO-CCD-COL","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Collections master data","F5400","Manage Collections Master Data","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_COL_SETTING","FIN-FIO-CCD-COL","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Collections strategy","F2946","Manage Collection Strategies","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_COL_SETTING","FIN-FIO-CCD","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
